sentence	label
oh shit u went	0
people pr tried telling us last year busy bashing trump mayor cruz people peoples lives worth try make trump look bad disgrace	0
go la casa de las micheladas crazy ass ones	0
pope satan incarnate	0
lose entire career people despicable know believe god hell filled liberals like dianne	0
proper country girl bit mud puts	0
trashy thing sleep way top married men	0
irony murders done illegal gun users gang members predominantly affects latino black families problem gun control problem judges let violent gun offenders back street shooting someone	1
attorney general history held contempt	0
evil godless man	0
hell offered last year go	0
snowballs chance hell dimwit dem start taking losing like manerrlike auhm whatever identify today maga tired winning see november stop scotuskavenaugh	0
eric holder major embarrassment law enforcement nothing innocent black males killed streets one sorry black brother	0
republicans going learn democrats hate conservatives vote thursday	2
theresa may isnt nice	0
arent speaking injustices still occurring windrush generationblack britons whose records theresa may destroyed home secretary deporting prime minister institutionalracism	0
im see liberals decide politicize tragedy despite cincy tight gun control	1
great liberals ignore pain victims democrats really sick	0
tom marvollo riddle evan lose dick fucks around knows cause already lady nods looked evan evan grins stayed silent liked fuck around knew could hurt date	0
every time hate horrifying feeling happens im dozing jolt wide fuck awake	0
scale much laugh excuse besides plain shit	0
need female packing weapon protection kind girl need much protection wrong place	0
sir russiaputin broke little bit crazythe paltry trillion gdp might cause desperate actions dying regime denuclearization exchange oil patch tech thats sirmaga	1
hell would left already hates enough black conservatives arent liked country comment fight	1
wow liberals uncivil full hate lickawitch	1
want publicity try video apologizing fans kissing trumps burning maga hat puhlease apologizing drake amp posting video daughter singing kiki song stop nobodys buying album either	0
well people dregs society presidents supporters least try stage coup detat qanons greatawakeningworldwide joebiden maga	0
resign idiot	0
white liberals like colored ilk easily worse bigots nothing coward victimhood enabler wants keep kind impoverished via welfare identity politics thank god people seeing evil	0
dissapointing guy biggest hypocrite country embarrassing senator	0
holy shit get lawyer false advertisement colon football player vag head	0
paid attack credibility anyone criticizes accuses trump wrong paid political hitman disguised journalist hack	0
wtf arent treating antifa terrorism	1
disgusting dallas pd try find reason try drag man mud say save one wrong	0
ezra cockroach needs light shone	0
touchbut wait till flashes white supremacistsign letting sound crew know hear ear piece heads roll	0
refugees destroy country radical islamic get countries cleaningcanada canada conservatives	1
sir know difference pretending someone else lying age etc etc etc thats point point lot people since forever kill victims sucks	0
trippin stop jumping conclusions	0
state rightcali chicago protected many strict gun control laws	0
tbh could stop spreading rumors false news hurt enough need shit	2
speak spanish muslim terrorist black person complied hold dissenting opinion emotional snowflake gun control nazi republican putting people internment camps patriot think leave human rights boarder patriot tired	1
u know u trash worried blaming shitting ariana death shes responsible instead mac	1
antifa beat facsists try get change mind know lost cause try change fascists mind scare hiding demoralize stop spread hateful ideology forcing views others	0
missing brains	0
california gun control direct result white people scared black panthers using right bear arms nra problem gun control	1
think hypocrite loyal evil gop vote	0
omghe sex legs	2
battering rams used liberals sex amp racism sinister amp desperate beneathhumanity	2
say russia hackers hmmm	1
agree pray big dumb mike keel heart attack looks ripe	0
haha trump still winning fun watch liberals literally go insane	1
took words mouth horrible	0
hypocritical hack	0
opportunistic liar proven whole argument fake news	0
flat clownbottom line america back sellout country look mirror year old	0
horrible person	0
violent liberal antifa party try convince us heart woman knocking men go around kkk hoods beating strangers amp wrecking towns violent corrupt party ever	1
america destroyed president cancer democracy sad	0
cnn go flames rest liberals far clueless change	1
got knocked first round one shitty decision	0
face consequences	1
trash would great coach would listen zodiac sagittarius hate told like coach michigan wolverines hshshahhsjjjsjsjs keep praying hear	0
maybe consider instead theresa may isnt real name shes annette johnson mediterranean conservatives terrorist org sod chequers	1
myyy nigga	1
real factsyou suck pussy grabber mother fucker	0
say highvalue men like thats real thing exists amp madeup lie told distract fact mother never loved amp penis microscopic	2
hoping joke antifa morons clue many people carry backup guns disarmthem stunt make lethal threat states math happen silly antifagoons	1
evidence trump collude russia duuuueerrrrhhh said somaga	0
gutierrez liar thats guys good	0
yeahhhhh admit destiny cayde liker god made suck	2
fascist pig go report shitty twitter removed	0
nigga lose	0
imagine dr ford member minority antifa would firebombing judges residence identypolitics	0
beast	0
metoo ruined hateful demonic democrats weaponized men disgusting democratsliberals ruin everything touch voteredtosaveamerica maga	1
literally white nationalist radicals enemies state lucky hunted federal agents like terrorists arebut citizenry act states place soon enough acta non verba theresistance resisttrump antifa	0
fkn deluded pal fatnixon digusting pig trump interview building manhattan tallest	0
turn tv juan speaks real sicko	0
think dumb donald	0
one mastermind big syndicate boc forget go jail fakedrugwar	0
peter strzok lisa page jail traitors united states people us twotiered system lawbreakers lockthemallup deepstate draintheswamp maga walkaway impeachjeffsessions doj	1
happened kids still alive backstabber fraud	0
ridiculous tweet ive read today comparing traitors cpc liberals like saying democrats republicans two grasping straws pathetic	0
definitely drunk shit	0
fake national emergency created conservatives nwo bullshit	1
still shoveling shit trumpwhat kind woman supports liar racist pussy grabberthat kind woman	0
threatening american citizens kill women arrest	1
beat ass letting get hit	1
sorry socialist contributed ted cruz sick liberals	0
sexuality issue kids age liberals ridiculous	0
liberals sick people	1
job guess lap dog bigwig broadcasting	0
liberals think guns problem	1
cube shown past control investors board run show super cheap	1
says wakes sleep thinkin gon na get trump needs psychiatrist asap	0
could didnt stop taking molly shit glad changed still around absolutely sucks max passed amazing artist rip mac	0
plausible tories labour access building tories problem labour tories could leftist tory suspects pretty abusive someone arguing left abusive	0
dick damn didnt know bhadbhabie actually bhadtranny	0
many arrests taken place socialist media covering course coming arrests make socialists heads explode maga drain swamp build wall	1
lol exciting times god worst	2
factorys coming back u n movie sum worth n cause sling shit shows intelligence	0
get shit transported africa niggas told seen venomous snakes iguanas beetle size car tire lmaoooo kinds shit	1
forget antifaand acornand terrorist obama palled around hahahahahhado listen malarkey	0
live westminster utter bulshit conservatives cear nothing people living social housing look grenfell amp tenants need say merits speak louder words amp tory words empty promises	1
conservatives killed hundreds people direct result conservative policies dwp figures imbecile tony blair put nhs gordon brown fit mp stealing national health service us chemical attacks	1
mogg jacobreesmogg calls chuckchequers chequers pleases nobody primeminister bbc sky lbc tory tories	0
disco pose white dude overbite look classic dance move	1
dont forget supplymanagement stubbornly clinging tax also distorts international trade deals makes life less affordable average working family liberals	0
look shamelessly liberals lie destroy mans life	1
america better retire flakey jeff flake go away	0
complaining sps comments blames media himspath feeling certain way actually reading article basically saying shea know shit basically shut mouth	0
says bitch ass boy hiding behind keyboard dont hurt ask help sometimes cant everything alone fucking clown help something better nothing thats asked even cant dont hurt ask fuck twitter weak ass nigga	0
hes dumb ass	0
witnesses reported time obvious truth isnt priority qualified conservatives judges push president legal jeopardy amp judge believes sitting potus untouchable	0
im finna say fuck get crispy ass jogging suit	0
everything crisis conservatives real crisis ive noticed complete destruction conservative party	1
never talked gun control form	1
say little pussy saying shit behind peoples back	0
conservatives hate sesame st enough	1
terrorist fanboy saddo cronies wholly unfit hold public office proper brexit supporting tory pm would wiped politically	0
aclu insane antifa democrats violent declared domestic terrorist group	1
well going send fake makers main stream media left liberals powers behind nuclear amazingly powerful world changing moment humanitys history qanon everything told expect maga mbga	1
love give excusehe mentally ill dangerous idiot	0
im weak shit must really painful	0
another fucking pittsburgh nazi philly antifa naming names glorious	1
state level crime alleged offender juvenile silly liberals crime committed kavanaugh probably one liar ford democratsdividinganddestroyingamerica democratshateamerica	1
please stop calling losers elite	1
yep produce article shut liberals	1
horrible jobmaybe career dying	0
schmooze communist putin helsinki like daddy maga	0
sick individual care pope trash pick guy sick bring justice	0
educated twat speed crap cant read obviously	0
democrats right hiding anymore fakejournalists fakenews nohonor maga	0
antifa domestic terrorist organization leeches george soross money domestic terrorist organization uses intimidation amp violence spread ideology	2
liberals never follow promises weve heard coward	1
character assassination intimidation two favorite weapons liberals use agree somelike ms waters promote violence amp support antifa actually stated want kill trump supporters skeptical lol	0
stand listen puke change channel speaks believes liesthey nuts leftwingliberaldisease walkaway voteredtosaveamerica maga	0
disgrace danger imploding dont remove	0
really frightening thing plenty antifa stupid enough believe true would put bet first one try woman antifa seem stupid willing vitue signal way early grave	1
hope full pot holes smells like shit	0
wrongwe sending another giant fyou liberals	2
suppose think way liberals attacked sarah palin courageous also another hypocrite	0
know naive people make small trump supporters liberals support terrorist groups antifa	0
nope teaching give shit liberals ca think	1
politicians talk racism islamophobia homophobia rape drug abuse etc etc understand fucking sick ask jess discussed children complete strangers hate mummy hope sake unwell	1
get damn haters deleting ig reason	1
really another one holy crap wow brought liberals	1
oh gon na get antifa idiots shot fast even realize gun owners usually really aware going around	1
according student spoke condition anonymity furniture johnson hall replaced even shittier couches seuday	0
jacks sack conservatives tweet barrel	1
expose demons violating constitution violence amp threats run govt instead winning polls name domestic terrorists amp jail	1
liberals smart	2
lindsey never sink low rest hateful liberals	0
especially play good religious boy routine job interview seriously imagine pulling crap job interview amp imagine interview supreme court justice kav spends way much time talking pure	0
itd better monday hell slow walk dictate terms maga	0
anyone else think lying opportunist yeahmetoo	0
lose entire thing block kavanaugh leans bit conservative side nominated trump liberals playing games see brainwashed mainstream media	1
joe swear seems like shit intentionally show us fans put us hospital heart attacks everybodyin	0
among friendsira friends terrorist loves terrorist	0
screams ass im gay	0
beto also wants open borders illegals come go please also gun control espically semiautomatic weaponsbetonotfortexas	1
words mueller constipated words mueller diarrhea	0
amount shit fuck	0
fake	0
bitch u dont message	0
hope brushed large negative numbers	0
privilege lane maga blvd good ole days avenue	0
henry fucking great def sickkidsinlove inspo love death problem	0
reaction conservatives swift appealed directly male fears male interests men years come forward priests sexual assault womenespecially person accused going sc judge amp stay forever	1
liberals idiots	1
horrible	1
kate gun safety code word gun control anything safe gun control limits law abiding citizens law breakers ignore laws wake folks mn need get liberal wagon vote patriots vote red	1
oh fuck yeah	0
party violent liberal antifa kkk hoods beating strangers know nothing great amp honest good ole keith ellison women beater tell	2
thing antifa warrior coward bitches marcus smart tougher far	1
oh thats racist big lipsbig buttbig nose doesnt even look like also pounds big also creates image typical black woman attitude racist	0
another lying liberal many lying libtards exposed unclassifie documents liberals lie cheat steal try bring country stop antiamerican idiotic socialist movement vote republican november trump	1
destroy bushclinton crime family face many like obama	1
fuck yes ride baby	0
u bad bitch lol	0
shame damned unattractive	0
unfirtunately seen hispanics justifying shit trump argued two family members mine believes trump helped pr lot relative trump fan amp agreeds majority immigrants come bad upsetting	1
umm reporter asking question senator acting like baby really adults act like shame cbs shame	0
unhinged republican party question want wall gun control america illegal immigrant something unhinged republican party talk wall school shooting happens unhinged republican party mute	0
good mess	0
people leaving racist comments posts instantly blocked low follow accounts posting crap think trying make maga look bad racist way feel free block think ignorant pos	1
ive judged old woman anti semite joan ryan right playing semamtics disgrace	0
white liberals imagine white people power white people trained generations racially aware white liberals antiwhite racists know power imagine white people people	1
occupy wall streetwhere women got raped	1
omg disaster would incompetent person	0
took away constitution us congress refuses restore us article sec taken away gun control laws anymore obama stupid man	0
comes pain maga	0
suck dick	0
told group israel amp america controlling us foreign policiy decades using spie lies amp quasi blackmail schemes would believe maga americafirst	0
nice true life trump haters funny thing trump done everything good americans america yet anti americans put trump amazing people act like trumps bad guy evil liberal democrats amp band haters antifa blue wave	2
shouldhave tried perhaps bjp rss connection could fixedmasters would happy dhanya	0
please start concerned wants go something planned idea movie scary avery felt like something wanted know could remember top head	0
another lie anything diversion	0
religious conservatives need stop trying shame women expressing disgraceful	0
hypocrite flies private jet around world	0
mueller proves judicial system weaponized democrat special councils charge republicans play game republican special councils charge democrats right balls court republicans maga	1
cause assholes	1
wash mouth soap saying utmost respect admiration cops dont dirt bags would break home gun control means steady hand empty one go talk antifa buddies drain	0
still eating talking psy carter v trust	0
racist fake site fake profiles fake pictures scammers block also delete accounts reason block emails customer service fake people hour date sites fake create profiles	1
miss head total lack gun control	0
also prohibited possessor thanks obama every soldier ptsd crazy administrationcannot get life insurance eitherstill support nra work gun rightshoping trump fix wrongs labeling veterans means backdoor gun control	0
u dickhead	0
paranoid one person think fucking yale kind antifa hq	0
liberals old playbook old yawn	1
hey woodward silly old fart know going white house one reached mental stage alzheimers	0
funny liberals use terms like snowflake triggered bc exactly terms originally used conservatives describe liberals election day still lmao ive never seen grown heshe screen bloody murder new potus	1
rape never happened lying word gospel many women gold diggers avengers liars	1
talking dont need excuses need money	0
forget called con man kkk supportershe actually voted sum truly unqualified florida	2
dubious mortgages lol mean ninja loans subprime borrowers banks forced provide democrats liberals citing providing racist discriminating people job cmos derivative subprime problem	0
fort trump poland sounds great another lasting reminder leftdems much rest world hates maga draintheswamp forttrump	0
chuck duck	0
witch needs broom	0
paytoplay gofundme liberals societys bottom feeders freakyford	1
congratulaions terrific let fucked umpire ruin things would happy	0
unfit office mentally deranged unstable	0
without question professor ford troubled polite half women world probably groped one time hold years obviously political ploy deter scotus confirmation maga	0
rssreachesout one step rss show sense nationalism urbannaxals colluding tear india apart working hard downfall india shame liberals	0
omg good guy evil thing happening america globalist world leaders money would us believe evil good good evil ive read good book end time	1
dumb clueless pushing pipe dream fools put office sad foxnews socialismsucks	0
glad think know could kick ass always back knows best awful live like child experience things shitty people like allowed near	0
soooooounds like awesome plan next hes gon na pulling money medicare amp pensions pay golf cart rentals detail watches struggle stay fairways golf weekends swore hed never time maga	0
oh ok reversed important issue mental health got rid mental health conditions gun control great job guy liar proven amp worship away thats right	0
thinks full shit	0
maga perverts demonsperiod nothing sacred innocent mutts satan	2
great state flooded illegal immigrants liberals blue states looking work dumbaes vote democrat go figure insane	1
fuckin great brother laughed like little girl grab balls stay trade	0
sadly blew interview bought pass litmus test real progressive isyou mistakenly alienated left dem base thanks hrc need us know	0
voice frontline domestic violence gun lobby drown cdnpoli	0
libertarian shows ugly divisive two party system liberals actually lot uglier straight men need leave democratic party party men hatred leave	1
fr people always bullshit amp im postponing missing anything else another person cant get shit together else fails go amp tbh end better time anyway	1
googlecide death dontbeevilcorp inspiring internet bill rights preventing leftist oligarchies erasing people based political beliefs transforming western civilization totalitarian state controlling nearly aspects life via googlesplaining	1
waiting liberals squeal sandwiches could feed poor families	0
proven gun control laws intended disarm law abiding citizens subvert criminal care gun laws	1
gutierries help pr besides hoping high body count blame trump	0
yeah way ruin fucking hype werent invited dennys finished andreas lol	0
aint hyping like nigga back ima throw whole friend away	0
detriment state country republicans refuse govern conservatives campaign mcdaniel may flaws kind fighter need us sick losers gop keeps giving us	1
yep sure proving daily basis maga	0
stupid makes sooooooo hot	0
awful	2
lets stretch bitches	0
antifa upset w prof blasford antifa group harrasses amp threatens people homes	1
things become easy liberals obama administration liberals screaming damn truth mean trump	1
embarrassing low human possible diminish loss life elderly	0
eric holder obamas straw man corruption	0
kavanaugh issues detailed response confirms view deserves opportunity defend reputation completely false allegation never done anything like accuser describesto anyone	0
willies hurtful response former fans quit droves support little hippie beano maga	0
yeah andwhats point article trying demonize meeting lawyers right defend character also right file defamation character case woman sen feinstein democratsliberals pathetic ridiculous	1
eat ass oh god better lying	0
thing didnt agree match point following rules think sex honestly call thief penalized shit wack	0
ok antifa terrorists intelligent conversations way keep head safe space	1
much dislike antifa hope none stupid enough fall bait end getting someone else injured killed	0
alec puppet dont move string back works mouth nothing	0
think becka belongs room trash making comments like hear denouncing antifawho ironically models flag nazis	0
liberals saying republicans separating country color hypocrites	1
good god woman shut liberals really believed would spoke day received letter	0
unhinged liberals scared able murder babies demanding normal rational people common sense see fake accusation stall	1
great im certainly anti fascist group antifa fascist violent groups america case hadnt noticed associated largest hate group america democratic party	1
beautiful people still dont get itshameful keep digging dregs society support donald trump maga via	0
nose distracts news	0
bet sayin wat daddy says start baby	0
think hoping someone somewhat soviet take care could get even uglier	0
big lump agree	0
betty think women handed character assassination bomb destroy men liberals feminists would hate know women represent wait years report	1
juan needs check completely control	0
trump could get liberals scream bloody hell open transparency	0
sensible gun control help mentally unstable people guns people restraining orders guns one needs gun magazine rounds unless zombie apocalypse happens	1
hate man thinks irrelevant opinion matters ass bitch	0
absolute worse period	0
shocking almost liberals crazy insane since clinton witch lost theyve become unhinged deranged bunch damn crybabies stop acting like children grow	1
maybe youve provided play form hate groups criticism criticismlite bashing antifa zero analysis	1
respect sticking wife let us forget running around screaming maga amp said slavery sounds like option	2
dregs society isis antifa blm planned pare nothood illllegal aliens pedofiles liberals democrats support accusing others biden guilty	1
even kavanaugh said roe v wade settled law spewing narrative exist trump also said	0
official unemployed numbers joke millions americans lost jobs career unemployment benefits ran years ago give jobs back end	2
damn cute def facial expressions	0
timing convenient paid liar	0
go buy antifa shirt wal mart lumpenprole	0
using feminist card excuse behavior getting wanted competitor played woman simply better today every woman room applauded nonsense feel sad	1
die bitch	0
dems playing con game must antifa dont think	1
race nothing either fake maga ignorant either way blocked	0
yup fooled antifa threw big ol fire pit rocks mah truck called cops said commies dunnit neat lawyer trick huh	1
im fucking sad also gif art	0
believe erick erickson exists believe democrat pr firm creating republican persona say idiotic things discredit conservatives	0
tinubu supporting monster us biggest yoruba traitor modern days yoruba politics tinubu	0
troll open facts	0
clown prison	0
woooow trump voters getting really crazy maga	1
get inner cities iechicago policies promote job growth nuclearfamily returns lack one daily killings gun control issue twill	0
imagining found picture bret holding woman like liberals go insane	1
win texas doesnt need liberal everything liberals touch turns crap	2
said trying prove cheepika goddess everyone else nothing offer tells everything insecure fans target alia know good alia good threat called goddess	0
idc suck wan na fuuun	0
fuck acted like father girl killed parkland bug instead telling us much loves girls tell truth really give shit killed crazy white guy ar	1
idiot fuck get people	0
good lord woman dipshit	0
everyone called nazi antifa scum politicians	1
nigga keep tryna play sides lol	0
says social housing good breath talks climbing ladder hypocrisy incarnate failed lying politician lining partys pockets tax money real estate builders building failure lies	0
lying stack shit	0
antifa party amp sudden expect us believe care anyone besides nope	2
people pushing gun control	0
thats saying read tweet never said sir putting words mouth liberals really assholes cant civil discussion	1
dare tell antifa right fighting facism fighting stupid cause fixing facism republicans	0
gun control mgk diss via fucking new em wouldnt let shit slide playin wit da kid	0
full liberals paid soros things	1
fool hill	0
liberals give rats ass power period cry everything go way	2
action talks bullshit walks	0
true idiot really scary people vote dc november	0
bitch call	0
tell story car rain yes whore life fuck people money exceptions	0
fucking calves man	1
metoo movement extension democrats kkk amp hate group antifa another form lynching oppose agenda metoo people jump ban wagons name justice perpetuate mass bullying threaten expose	1
want health care want rich people pay less taxes care deficit want gun control afraid immigrants full hate control branches government	1
fucking	0
seeing want see think people want look manly powerful see expressing solidarity useless thing mock	1
title book pretty much sums conversation avram either shill criminal really mentally incapable understanding facts contradict brainwashing	0
team even know ass	0
dont care let nfl die field kneeling	0
yep lots people think antifa violent understand context operate opposing like biggest thing year ago unite right white supremacist killed someone several people attacked	0
yal stupid people tell back cause like obsessed bitch football games walks class literally everything knows exact dates numbers everything reasons im competition cause aint gay	1
people take pride living place survival moment moment struggle everything shit feel tougher stronger people successful pleasant educated clean areas plagued violence death guy	2
beign joint acct called grok everything sun person women racist redneck antifa kkk members grannies yes grannies haha etc pretty common fraud gets busted start calling ones busted hilarious names	1
human garbage wrong	0
shell total mental breakdown reelected	0
hol tl see thats tht big dick energy	0
cowards list antifa profiles cowards terrorist ill go	1
putting end antifa fuckwits pardon language	2
things definitely fucked need state obvious like conservatives needed like liberals needed one without faulty	0
supporting apartheid state commits international war crimes shame	2
bitch fucking felt shit	0
used magnum make real statement people like teach kids	1
monkeys used centuries dehumanize black people none anything largest economy world billion surplus everything else saying nonsense againtske l leave	1
time liberals think going get win tune head cheerleader realize latest bombshell nothing go back miserable existence eating chunky monkey racist watching netflix	1
democrats becoming despicable day bottom vitriol lies barrel liberals go along makes sense	1
left become bunch thugs nancypelosi chuckschumer	2
watch nfl games guy shove pie hole	0
eric holder arms dealer jail ass slip	0
liberals destroyed california like attempting rest country radicals belong area governments grown ups belong	0
con appare notly finds running low	0
would order cohen print money amazing bad dishonest purposefully spreading fake news	0
resign done nothing check el presidente part swamp hold nebraska values resign	0
conservatives sick tactics liberals first bork thomas republicans keep taking tootrump wont take long though	1
lmao still butt hurt loser hitlary lost love see polls bucky	0
bothers feel whoever still supports racist half black daughters daughter black get family see anything wrong supporting	2
yes bitch	0
law order president really hates law enforcement lol maga	0
sociopath incapable feeling empathy period	0
bs support gun control support says shall infringed go read history find part reason	1
go away	0
aint doin part check pussies im hood still dont say n word cause im little educated got ways describe brother friends feel way though many people going left unchecked	0
quite good faking must done numerous times	0
nailed ass	0
exactly ass gets lmaoo	0
embarrassment kicked	0
suggest get worser jobs dont want might even office might arguing gay	0
dickmatized	0
republicans grow balls start playing dirty like liberals assholes	1
want go jail lying senate committee crime committed amp leftest activist trying stall confirmation nutty professor believe closet antifa member pd soros	0
come cnn literally introduced guy public figure gun control call	0
one considering fact russia might using antifa spread black propaganda remember berlin wall	2
awful	0
ill bet mock disabled people funny maga crowd likes pick weak support powerful like bullies wonder role model	1
end story lying liberals witness	0
wannabe hilary clinton cant stand woman anything ndp stands believe even dangerous liberals	0
jokes funny person saying doesnt really hate whites christians thats national past time liberals days funny stufffor louis farrakhan crowd racist crap barometer	0
twitter clear leftist agenda seen comments conservatives asking leftist shit feed ask want stop trying push us	1
sessions job deep state rino like	0
update chuck schumers steamy affair high school cheerleader conf via well someone said must true chickschumer resign kavenaugh thursdaythoughts fridayfeeling demdirtytrick maga resist fbi investigate	0
gitmo could resolve holders issues along obamas clowns	1
could fund entire school incl teachers salaries teach curriculum indoctrinating generations youth however sees fitmy gas tank e rn	0
waiting mean ass florence gon na ack	1
know right pisses busy giving credit scared death nc dont trust	2
im gunna fucking die oh god	0
friend involved gun control movementhad discussion really believes semi automatic guns aka assault rifles spray bullets one trigger pull total ignorance	0
money better spent american mental health gun control sandy hook vegas concert theater shooting church sunny springs	2
disgrace needs resign citizens maricopa county need start recall fubars general election waiting	0
much liberals ignorant know many things ronald reagan	1
doubt greatest female athlete sore loser imo	0
hahaha lunatic liberals busy virtue signaling still get	1
fuck yeah	0
beto whomever move support immigrantsilegals home	1
think sen collins stupid coward ampall bullie sencollins whatconservatives lives please vote kavanaugh letgod take care rest	0
john kerry swamp rat nothing nothing less cnn know clown news network	2
tis funny assume im left supporter antifa even though dislike nazis still ball washer though	0
low class asshole wear suits talk call us deplorable sit behind antifa hate filled lying son bitch party call honorable least pappy would proud man standing true	0
liberals want bert ernie gay wtaf	1
knucklehead making good decisions	0
name calling decorated disabled veteran shame know subject making slanderous remarks	0
yes kill em kindness let potus militaryleos handle violence nowwatching	1
know laugh really believe media picking getting shit together shit would	0
also goes show called news people laughed eating crow wonderful watch looney liberals squirm around like worms drowning sunshine	1
brainless dems wants us believe majority liberals like leaders corrupts obama crookedhillary real bad losers maga trump	1
dumb dumber one president two one	0
crazy things liberals blame trump tcot maga rednationrising	1
liberal intellectual nothing bigot shamelessness peak	0
worst takes evera blatantly racist cartoon attempt defense	1
identify antifa transphobic	0
getting scared ugly man	0
god forbid construction workers would able earn decent wage liberals want working class poor quiet	1
lier christine ford soros pays well lawyer work know lie shame	0
isnt nra propaganda pushing corporate lobby group cares profits profits idea rest crackpots guy looks like stuck ass	2
mr john kerry potus getting job done spite democrats like groveled iranian mullah tried buy pallets cash amp releasing frozen funds amp obamas crooked deal helped fund terrorism worldwide take walk inthe woods whrc	0
still batting	2
losing mind	0
hes made gun control shift well check talking points last cycle	1
least brains fall first place unlike conservatives believe everything handlers feed	1
correction liberals deliberately distorting	1
xd well suffering goes terrible shit sees ends making pretty insane think already seen certain things posted xd hey least insane bad guys	1
disgusting pedophile	0
cite jones banned violating twitters tos blue checkmarks spewing worse kind shit going play anyone get banned card people also receive bans suspensions verifiedhate	2
saying theyll become another victim clintons	0
donnie jr family owe country apology taking criminal activities white house lining pockets father unfit making mockery republic shame family justice prevail	0
burden proof ford put shut credible stretch	0
releasethecures declassifyfisa itstime lockthemallup greatawakening winning qanon maga james comey knows going indicted youtube	0
help already verify account try use wants details passport dont phone instead two minutes pointless messages tells busy hang rubbish service	0
liberals think world owes living	2
sis mandys nose havin ass grim adventures billy mandy smell shit wheeew	0
looks like hes sucking lemon goes hearings	0
entire faction dedicated idea school shootings faked try get gun control laws passed	1
know better use common sense hypocritical liberals keithellisonabuse	1
phony opportunist look millions making gullible people lets see donates millions help hometown oh well peoples money use money untouchable	0
yes hurt selves gun control freaks	1
colored people vote color referring im white bright white color next racial dividing statement ms obama	1
trump walking towards crowd excited see reciprocating love moment reception genuine honest barack nothing actor fakes crocodile tears call gun control	0
lol idea nazis socialist complete inability grasp reality mind blowing antifa shit calling civil war defend slavery confederacy considered lincoln fascist hmmmm	1
liberals sure walking dangerous line	1
liberals worst sexists women speak truth especially political activists try judging veracity allegation evidence instead gender	1
hmmmthey piss portion population actually supported football shocked numbers took nose dive shocking	0
could get honest law enforcement agencies dig chinese spy chauffeur may sexual assualted high school funny american citizen qualify job vote maga	0
liberals quick scream victim clueless legal system works amp law depts investigate crimes assault crimes fbi investigates period ignorance matter glaring amp embarassed	0
politically correct speech gun control laws attacks constitution hypocrisy showing	0
religious persecution bad religion persecuted	2
another crazy liberals	1
realize ridiculously radical tweets sound right trying mobilize antifa	0
fool	2
lying leftist	0
liberals took	0
say possessed nay brought truth hate truth	1
trumptards dirty liberals november patient first clear left absolutely zero intention playing rules hope president trump crushes joke party fullest extent law	1
shocking consider country wants smart gun control wild wild west like espouse	2
trump never free range chicken danger world constant surveillance scrutiny imagine gallivanting around world little scraps actual intel know completely unfettered see happening	0
theresamay monstermay conservatives must answer crimes dwpcrimes dwp tories toriesout	1
maxine cracked pot run town loser joke also	0
isnt custody understand general population custody sort holding cell	1
knew wouldnt like never ever thought every single republican sit let regarding everything mentioned tweet pretty	0
another dem lie	0
fact still nominee disgusting	0
load illios insta lock torb immediate flame chat moira win fight game constant shit talking team mate one team still torb im fighting doomfist help	0
dead mass shooting fifth third bank building downtown cincinnati deep state fake news crisis actor alert gun control bullshit foff feinsteinobama via	2
planning run joe lost natural mind	0
ur head bout big shit	0
levis came support student gun control activists trumpers burning jeans well sneakers	1
slap shit outta	0
fluffy bastard	0
knew b dead brave	0
people still buy shit	1
yet kids chicago killing daily cause u much good home state gun control right	1
heard making waves	0
delusional idiot traitor	0
full bs	0
bitch im gon na see december see	0
heard ur cock big lonely	0
bullshit people died incompetent puerto rican government officials thats already exposed dumb ass good try	0
isnt amazon bitch antifa	0
walking talking lie thats	0
need know empty inside	0
xtc going help sleep hahahah help feel better rockstar shitting us mean sleeping pills	1
support better question hell would believe someone liberals lying shit california professor recently attacked man lock sock many women faked attacks sense election	1
already pacing side side sir think woke election thinking could retire second biggest loser holding hope midterms quit one vaporizes like fart hurricane	0
wana talk shit play something dont know song fire end blowing later becomes song	0
pathological liar	0
thousands apon thousands videos youtube alone antifa attacking people trump rallies republican events happening anywhere democrats widespread scale people like try lie obfuscate cover	0
want maga stop intellectual property theft china pivot away china give business asia countries ask us business move countries tax reciprocally make xi look weak demolish south china sea xi crook	0
basic white girl clearly didnt know personally awful happened mac dont pay respect instead disgusting blaming another innocent human something nothing	0
girl called tryna call ugly show ugly	0
pledging million support nonprofits youth activists working end gun violence theyre also partnering michael bloomberg help create coalition business leaders support gun control measures	0
shes great comedian greatnothing	0
guy embezzeled least trillion dollars american people divider people full hatred american people guy cant trusted look people bengazi trusted died	0
fucking liar happy play kate nash asked	0
liar probably soros payroll	0
apparantly rule law apply republicansconservatives baselessly accused dems	1
probably wrote together pissing mcdonalds coffee	1
glad worked hard shame physical dementia thing may simples understand talk write clearly	0
competing worst president	0
maybe brutally beating woman appare notly spending couple hundred dollars makes beatin piss someone	2
perhaps fbi etc look orrin hatch closet investigate hiding sex offenders always stick together	0
busy spreading hate tds im sure feel fine ridiculing children conservatives represent everything wrong education brainwashing system	0
tolerate ur loud ass maga merch say shit nike anything kiss ass	0
hell think little eddie	0
california gun control laws prevented	2
parasitic lump	0
paid protesters votedemsout kavanaugh	1
daveb boring man ever graced simb thank fuck run bored	0
